,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1737,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,McDonald's,43.60246404619248,-79.49885909892578,Restaurant
1738,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Lucky Dice Restaurant,43.601392135734876,-79.50305626141281,Café
1739,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Shoppers Drug Mart,43.601677,-79.502239,Pharmacy
1740,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Sense Appeal,43.601729,-79.501063,Café
1741,"New Toronto, Mimico South, Humber Bay Shores",43.6056466,-79.50132070000001,Crossfit Colosseum,43.604815756762726,-79.50702399614443,Gym
1742,"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.5884369,Shoppers Drug Mart,43.741685,-79.584487,Pharmacy
1743,"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.5884369,Popeyes Louisiana Kitchen,43.74120870478487,-79.58433226289988,Fried Chicken Joint
1744,"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.5884369,Subway,43.74264512142215,-79.58964323010724,Sandwich Place
1745,"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.5884369,The Beer Store,43.7416936,-79.5843728,Beer Store
1746,"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.5884369,Sheriff's No Frills,43.741696,-79.584379,Grocery Store
1747,"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.5884369,Pizza Pizza,43.74156896801906,-79.58448886871338,Pizza Place
1748,"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.5884369,Sunny Foodmart,43.74184023292111,-79.59056069637506,Grocery Store
1749,"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.5884369,McDonald's,43.7417571,-79.5842303,Restaurant
1750,"South Steeles, Silverstone, Humbergate, Jamestown, Mount Olive, Beaumond Heights, Thistletown, Albion Gardens",43.739416399999996,-79.5884369,Rogers Plus,43.74131169099951,-79.58526313098758,Video Store
1751,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Mr Congee Chinese Cuisine 龍粥記,43.798878792587615,-79.3183345011537,Restaurant
1752,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,RBC Royal Bank,43.798235996624136,-79.31795225759826,Bank
1753,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Subway,43.79867122318589,-79.31847549171897,Sandwich Place
1754,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,KFC,43.7989384013184,-79.31885368338149,Restaurant
1755,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Tim Hortons,43.7991018,-79.3187148,Coffee Shop
1756,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Shoppers Drug Mart,43.799966,-79.317985,Pharmacy
1757,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Pizza Pizza,43.79790927666095,-79.31811332702635,Pizza Place
1758,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Eggsmart,43.796375,-79.318681,Breakfast Spot
1759,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Rogers Plus,43.79891100560725,-79.31827661522881,Electronics Store
1760,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Taco Bell,43.798897858187395,-79.31870122759385,Restaurant
1761,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Bulk Food Stop,43.79905847489438,-79.31845752716555,Grocery Store
1762,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Nantha's Bakery,43.79643013115188,-79.3191507994383,Restaurant
1763,"Steeles West, L'Amoreaux West",43.799525200000005,-79.3183887,Warden Ave. & Finch Ave. E,43.79634790354288,-79.31611907075204,Intersection
1764,Rosedale,43.6795626,-79.37752940000001,Rosedale Park,43.68232820227814,-79.37893434347683,Playground
1765,Rosedale,43.6795626,-79.37752940000001,Whitney Park,43.68203573063681,-79.37378835021306,Park
1766,Rosedale,43.6795626,-79.37752940000001,Alex Murray Parkette,43.678300240478954,-79.38277328698108,Park
1767,Rosedale,43.6795626,-79.37752940000001,Milkman's Lane,43.676352068015554,-79.37384239440172,Trail
1768,Enclave of M5E,43.6464352,-79.37484599999999,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
1769,Enclave of M5E,43.6464352,-79.37484599999999,The Keg Steakhouse + Bar - Esplanade,43.64671207408793,-79.37476761639118,Restaurant
1770,Enclave of M5E,43.6464352,-79.37484599999999,Fresh On Front,43.64781466405137,-79.3744527618627,Restaurant
1771,Enclave of M5E,43.6464352,-79.37484599999999,Berczy Park,43.64804835388851,-79.3751722909452,Park
1772,Enclave of M5E,43.6464352,-79.37484599999999,Biff's Bistro,43.647084825125084,-79.37634231908494,Restaurant
1773,Enclave of M5E,43.6464352,-79.37484599999999,D.W. Alexander,43.64833304339161,-79.3738261420116,Cocktail Bar
1774,Enclave of M5E,43.6464352,-79.37484599999999,Goose Island Brewhouse,43.64732926809359,-79.37354117631912,Beer Bar
1775,Enclave of M5E,43.6464352,-79.37484599999999,Dog Fountain,43.64799795147863,-79.37536096948996,Fountain
1776,Enclave of M5E,43.6464352,-79.37484599999999,Sukhothai,43.64848710249909,-79.37454735245633,Restaurant
1777,Enclave of M5E,43.6464352,-79.37484599999999,Garrison Bespoke,43.648102,-79.376334,Tailor Shop
1778,Enclave of M5E,43.6464352,-79.37484599999999,The Reservoir Lounge,43.64851659851552,-79.37455623391588,Jazz Club
1779,Enclave of M5E,43.6464352,-79.37484599999999,Pravda Vodka Bar,43.64851553067474,-79.37473231149953,Cocktail Bar
1780,Enclave of M5E,43.6464352,-79.37484599999999,St. Lawrence Market (South Building),43.64874320223593,-79.37159697627527,Farmers Market
1781,Enclave of M5E,43.6464352,-79.37484599999999,St. Lawrence Market (North Building),43.64879290161719,-79.37194535820687,Farmers Market
1782,Enclave of M5E,43.6464352,-79.37484599999999,C'est What,43.64842583928427,-79.37343925237656,Beer Bar
1783,Enclave of M5E,43.6464352,-79.37484599999999,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1784,Enclave of M5E,43.6464352,-79.37484599999999,Chotto Matte,43.646473,-79.378782,Restaurant
1785,Enclave of M5E,43.6464352,-79.37484599999999,Meridian Hall,43.646292124205594,-79.37602179505662,Concert Hall
1786,Enclave of M5E,43.6464352,-79.37484599999999,St. Lawrence Market Plaza,43.64916860422451,-79.37232987433548,Art Gallery
1787,Enclave of M5E,43.6464352,-79.37484599999999,Buster's Sea Cove,43.6484950904393,-79.37146231793892,Restaurant
1788,Enclave of M5E,43.6464352,-79.37484599999999,Stonemill Bread,43.648668221542096,-79.37160962302049,Bakery
1789,Enclave of M5E,43.6464352,-79.37484599999999,Market Street Catch,43.64850142396483,-79.3718080237409,Restaurant
1790,Enclave of M5E,43.6464352,-79.37484599999999,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
1791,Enclave of M5E,43.6464352,-79.37484599999999,Balzac's Coffee,43.64845650131932,-79.37178993724407,Café
1792,Enclave of M5E,43.6464352,-79.37484599999999,Loaded Pierogi,43.647965,-79.373427,Restaurant
1793,Enclave of M5E,43.6464352,-79.37484599999999,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
1794,Enclave of M5E,43.6464352,-79.37484599999999,Crepe TO,43.650063279511016,-79.37458664523871,Creperie
1795,Enclave of M5E,43.6464352,-79.37484599999999,Everyday Gourmet (Teas & Coffees),43.64875714757637,-79.37164539765817,Coffee Shop
1796,Enclave of M5E,43.6464352,-79.37484599999999,Crepe It Up!,43.64873614340388,-79.37162306748482,Creperie
1797,Enclave of M5E,43.6464352,-79.37484599999999,Seafront Fish Market,43.6484785341064,-79.37148942972523,Fish Market
1798,Enclave of M5E,43.6464352,-79.37484599999999,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1799,Enclave of M5E,43.6464352,-79.37484599999999,Ki Modern Japanese + Bar,43.647223,-79.3793738,Restaurant
1800,Enclave of M5E,43.6464352,-79.37484599999999,Aveda Institute Toronto,43.65009640955562,-79.37362952211767,Cosmetics Shop
1801,Enclave of M5E,43.6464352,-79.37484599999999,The Works Gourmet Burger Bistro,43.648742,-79.374142,Restaurant
1802,Enclave of M5E,43.6464352,-79.37484599999999,Carousel Bakery,43.6487072781773,-79.37158005127563,Bakery
1803,Enclave of M5E,43.6464352,-79.37484599999999,Scotland Yard Pub,43.64705292210499,-79.37405970553979,Pub
1804,Enclave of M5E,43.6464352,-79.37484599999999,LCBO,43.64294379917171,-79.37243989044406,Liquor Store
1805,Enclave of M5E,43.6464352,-79.37484599999999,Scotiabank Arena,43.64344617535107,-79.37903988889991,Basketball Stadium
1806,Enclave of M5E,43.6464352,-79.37484599999999,Carisma,43.64961671774303,-79.3754337751762,Restaurant
1807,Enclave of M5E,43.6464352,-79.37484599999999,Olympic Cheese,43.64870154739154,-79.37154069441475,Cheese Shop
1808,Enclave of M5E,43.6464352,-79.37484599999999,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1809,Enclave of M5E,43.6464352,-79.37484599999999,Scheffler's Deli,43.648643353516086,-79.37153681663685,Cheese Shop
1810,Enclave of M5E,43.6464352,-79.37484599999999,Café Plenty,43.6491179354577,-79.37831288380438,Café
1811,Enclave of M5E,43.6464352,-79.37484599999999,Eggspectation,43.646526,-79.375134,Breakfast Spot
1812,Enclave of M5E,43.6464352,-79.37484599999999,Woods Restaurant & Bar,43.6493568159853,-79.37500248445933,Restaurant
1813,Enclave of M5E,43.6464352,-79.37484599999999,FARMR Eatery & Catering,43.648419863375096,-79.37027379521088,Bistro
1814,Enclave of M5E,43.6464352,-79.37484599999999,The Old Spaghetti Factory,43.64696445846655,-79.37440258334287,Restaurant
1815,Enclave of M5E,43.6464352,-79.37484599999999,Winners,43.6477479,-79.3745508,Department Store
1816,Enclave of M5E,43.6464352,-79.37484599999999,Pilot Coffee Roasters,43.64501814464698,-79.3804150931199,Coffee Shop
1817,Enclave of M5E,43.6464352,-79.37484599999999,St James Anglican Cathedral,43.650109744784004,-79.37429172248066,Church
1818,Enclave of M5E,43.6464352,-79.37484599999999,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
1819,Enclave of M5E,43.6464352,-79.37484599999999,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
1820,Enclave of M5E,43.6464352,-79.37484599999999,Rexall,43.648182,-79.37387,Pharmacy
1821,Enclave of M5E,43.6464352,-79.37484599999999,Bikram Yoga Centre,43.64921400338286,-79.37522894013361,Yoga Studio
1822,Enclave of M5E,43.6464352,-79.37484599999999,NAMI,43.650853361785124,-79.37588746641697,Restaurant
1823,Enclave of M5E,43.6464352,-79.37484599999999,Shoppers Drug Mart,43.647141,-79.370898,Pharmacy
1824,Enclave of M5E,43.6464352,-79.37484599999999,Flatiron & Firkin,43.64847973229253,-79.37410856644016,Pub
1825,Enclave of M5E,43.6464352,-79.37484599999999,Air Canada Club,43.643224100030416,-79.37915938219528,Lounge
1826,Enclave of M5E,43.6464352,-79.37484599999999,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1827,Enclave of M5E,43.6464352,-79.37484599999999,The Sultan's Tent and Cafe Moroc,43.647927833506316,-79.37434095390434,Restaurant
1828,Enclave of M5E,43.6464352,-79.37484599999999,CC Lounge,43.64791735425827,-79.37451991085871,Cocktail Bar
1829,Enclave of M5E,43.6464352,-79.37484599999999,The Poké Box,43.65046931503178,-79.37631703952829,Poke Place
1830,Enclave of M5E,43.6464352,-79.37484599999999,Anton Kozlik's mustard,43.64875242328643,-79.37148453951065,Gourmet Shop
1831,Enclave of M5E,43.6464352,-79.37484599999999,The Optic Zone,43.649729898318576,-79.37170156814574,Optical Shop
1832,Enclave of M5E,43.6464352,-79.37484599999999,Victoria's Restaurant,43.64929834396347,-79.37643067251867,Restaurant
1833,Enclave of M5E,43.6464352,-79.37484599999999,Sam James Coffee Bar (SJCB),43.65031871629752,-79.37621650642859,Coffee Shop
1834,Enclave of M5E,43.6464352,-79.37484599999999,Spirit of Hockey,43.64704692224217,-79.37753727586353,Sporting Goods Shop
1835,Enclave of M5E,43.6464352,-79.37484599999999,St. Urbain Bagel,43.64861083503254,-79.37149723554923,Bagel Shop
1836,Enclave of M5E,43.6464352,-79.37484599999999,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1837,Enclave of M5E,43.6464352,-79.37484599999999,Tom Jones Steak House,43.64930546026509,-79.37535693462821,Restaurant
1838,Enclave of M5E,43.6464352,-79.37484599999999,Starbucks,43.647261,-79.378599,Coffee Shop
1839,Enclave of M5E,43.6464352,-79.37484599999999,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1840,Enclave of M5E,43.6464352,-79.37484599999999,GoodLife Fitness Toronto Street Women's Only,43.6504,-79.3767,Gym
1841,Enclave of M5E,43.6464352,-79.37484599999999,St. Lawrence Antique Market,43.649614648758735,-79.37174739343294,Antique Shop
1842,Enclave of M5E,43.6464352,-79.37484599999999,Buster's Sea Cove,43.64777410584289,-79.37918080262172,Restaurant
1843,Enclave of M5E,43.6464352,-79.37484599999999,Over Easy,43.64807704204346,-79.37759871575396,Breakfast Spot
1844,Enclave of M5E,43.6464352,-79.37484599999999,Paddington's Pump,43.649035,-79.371899,Restaurant
1845,Enclave of M5E,43.6464352,-79.37484599999999,Imagine Cinemas Market Square,43.64964574271603,-79.37244562498488,Movie Theater
1846,Enclave of M5E,43.6464352,-79.37484599999999,The Corner Place,43.64957380922698,-79.37139313793533,Lounge
1847,Enclave of M5E,43.6464352,-79.37484599999999,European Delight,43.64870976781708,-79.37154525652817,Restaurant
1848,Enclave of M5E,43.6464352,-79.37484599999999,Tim Hortons,43.646255967524645,-79.37957346439356,Coffee Shop
1849,Enclave of M5E,43.6464352,-79.37484599999999,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1850,Enclave of M5E,43.6464352,-79.37484599999999,Eve's Temptations,43.648649,-79.371617,Bakery
1851,Enclave of M5E,43.6464352,-79.37484599999999,iQ Food Co,43.64748168603231,-79.37910417362639,Restaurant
1852,Enclave of M5E,43.6464352,-79.37484599999999,Uno Mustachio,43.64870228575232,-79.37154020203815,Sandwich Place
1853,Enclave of M5E,43.6464352,-79.37484599999999,Mirto,43.650702,-79.376307,Restaurant
1854,Enclave of M5E,43.6464352,-79.37484599999999,Joe Fresh,43.644285,-79.369771,Clothing Store
1855,Enclave of M5E,43.6464352,-79.37484599999999,Starbucks,43.649328,-79.378339,Coffee Shop
1856,Enclave of M5E,43.6464352,-79.37484599999999,St. James Park,43.6504248002309,-79.3723109702051,Park
1857,Enclave of M5E,43.6464352,-79.37484599999999,Metropolitan Resto Bar,43.65006166044848,-79.3771814107564,Restaurant
1858,Enclave of M5E,43.6464352,-79.37484599999999,Starbucks,43.650159,-79.377793,Coffee Shop
1859,Enclave of M5E,43.6464352,-79.37484599999999,Loblaws,43.645427,-79.369789,Grocery Store
1860,Enclave of M5E,43.6464352,-79.37484599999999,HI-Toronto Hostel,43.650623213878255,-79.37519039641123,Hostel
1861,Enclave of M5E,43.6464352,-79.37484599999999,The Jason George,43.64982374283024,-79.37109506587147,Pub
1862,Enclave of M5E,43.6464352,-79.37484599999999,Starbucks,43.647192603955325,-79.38095685671752,Coffee Shop
1863,Enclave of M5E,43.6464352,-79.37484599999999,Soup Nutsy,43.647857591711336,-79.38053285911379,Soup Place
1864,Enclave of M5E,43.6464352,-79.37484599999999,Starbucks,43.646799,-79.38069,Coffee Shop
1865,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Il Paesano Pizzeria & Restaurant,43.60128,-79.545028,Pizza Place
1866,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Timothy's Pub,43.60016508568706,-79.54469872722389,Pub
1867,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Toronto Gymnastics International,43.59983195234328,-79.54292448822379,Gym
1868,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Tim Hortons,43.60239631505536,-79.5450476557017,Coffee Shop
1869,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Pizza Pizza,43.60534035117562,-79.54725175609202,Pizza Place
1870,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Subway,43.59915224732402,-79.54439458247475,Sandwich Place
1871,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Rexall,43.601951,-79.545694,Pharmacy
1872,"Alderwood, Long Branch",43.60241370000001,-79.54348409999999,Taras Shevchenko Ukrainian Community Centre,43.60220720982585,-79.54366246716957,Dance Studio
1873,"Clairville, Humberwood, Woodbine Downs, West Humber, Kipling Heights, Rexdale, Elms, Tandridge, Old Rexdale",43.706748299999994,-79.5940544,Economy Rent A Car,43.708471,-79.589943,Rental Car Location
1874,"Clairville, Humberwood, Woodbine Downs, West Humber, Kipling Heights, Rexdale, Elms, Tandridge, Old Rexdale",43.706748299999994,-79.5940544,Saand Rexdale,43.70507157610408,-79.59872534770956,Drugstore
1875,"Clairville, Humberwood, Woodbine Downs, West Humber, Kipling Heights, Rexdale, Elms, Tandridge, Old Rexdale",43.706748299999994,-79.5940544,PC Garden,43.706538731330745,-79.59935903549194,Garden Center
1876,"Clairville, Humberwood, Woodbine Downs, West Humber, Kipling Heights, Rexdale, Elms, Tandridge, Old Rexdale",43.706748299999994,-79.5940544,Vectra Heavy Haulers,43.70489112873324,-79.59940981869295,Truck Stop
1877,"St. James Town, Cabbagetown",43.667967,-79.3676753,Cranberries,43.6678427705951,-79.36940687874281,Restaurant
1878,"St. James Town, Cabbagetown",43.667967,-79.3676753,Butter Chicken Factory,43.66707247004843,-79.36918422958169,Restaurant
1879,"St. James Town, Cabbagetown",43.667967,-79.3676753,Murgatroid,43.66738149016019,-79.36931129229457,Restaurant
1880,"St. James Town, Cabbagetown",43.667967,-79.3676753,Merryberry Cafe + Bistro,43.66663020301851,-79.36879184199822,Café
1881,"St. James Town, Cabbagetown",43.667967,-79.3676753,F'Amelia,43.66753590663226,-79.36861331485827,Restaurant
1882,"St. James Town, Cabbagetown",43.667967,-79.3676753,Cabbagetown Brew,43.66692279890784,-79.36928929560437,Café
1883,"St. James Town, Cabbagetown",43.667967,-79.3676753,Absolute Bakery & Café,43.667469462461995,-79.36927654747196,Bakery
1884,"St. James Town, Cabbagetown",43.667967,-79.3676753,Kingyo Toronto,43.66589495808371,-79.36841520638596,Restaurant
1885,"St. James Town, Cabbagetown",43.667967,-79.3676753,Fair Trade Jewellery Co.,43.6653480241165,-79.36836240366654,Jewelry Store
1886,"St. James Town, Cabbagetown",43.667967,-79.3676753,St. Jamestown Delicatessen,43.66581142395609,-79.36864825640076,Butcher
1887,"St. James Town, Cabbagetown",43.667967,-79.3676753,Toronto Dance Theatre,43.66623230619368,-79.36707506629983,General Entertainment
1888,"St. James Town, Cabbagetown",43.667967,-79.3676753,House on Parliament,43.663645704974314,-79.36785378722945,Gastropub
1889,"St. James Town, Cabbagetown",43.667967,-79.3676753,Pet Valu,43.66420501339666,-79.36846012382637,Pet Store
1890,"St. James Town, Cabbagetown",43.667967,-79.3676753,Stout Irish Pub,43.66389071833622,-79.3690300810636,Pub
1891,"St. James Town, Cabbagetown",43.667967,-79.3676753,Mr. Jerk,43.66732847256732,-79.37338943621165,Restaurant
1892,"St. James Town, Cabbagetown",43.667967,-79.3676753,The Epicure Shop,43.663964860964924,-79.36779540886938,Deli / Bodega
1893,"St. James Town, Cabbagetown",43.667967,-79.3676753,Kanpai Snack Bar,43.664330935948634,-79.36806503124257,Restaurant
1894,"St. James Town, Cabbagetown",43.667967,-79.3676753,Labour Of Love,43.663907,-79.368822,Gift Shop
1895,"St. James Town, Cabbagetown",43.667967,-79.3676753,Wellesley Park,43.6696487958367,-79.3621551990509,Park
1896,"St. James Town, Cabbagetown",43.667967,-79.3676753,Thai Room - Carlton,43.6641587260231,-79.36818872980979,Restaurant
1897,"St. James Town, Cabbagetown",43.667967,-79.3676753,The Pear Tree,43.664904018134834,-79.36824639094671,Restaurant
1898,"St. James Town, Cabbagetown",43.667967,-79.3676753,Sunny Green Vegetable and Fruit,43.667555388483756,-79.3724347693053,Market
1899,"St. James Town, Cabbagetown",43.667967,-79.3676753,Jetfuel Coffee,43.66529519392083,-79.3683345416816,Coffee Shop
1900,"St. James Town, Cabbagetown",43.667967,-79.3676753,TD Canada Trust,43.66465469253796,-79.36788707971579,Bank
1901,"St. James Town, Cabbagetown",43.667967,-79.3676753,Hey Lucy,43.66407509923825,-79.36865505824356,Restaurant
1902,"St. James Town, Cabbagetown",43.667967,-79.3676753,Winchester Park,43.66623107575282,-79.3716312803108,Playground
1903,"St. James Town, Cabbagetown",43.667967,-79.3676753,Park Snacks,43.66697911709206,-79.36311542987823,Snack Place
1904,"St. James Town, Cabbagetown",43.667967,-79.3676753,LCBO,43.665585593088366,-79.36853050840249,Liquor Store
1905,"St. James Town, Cabbagetown",43.667967,-79.3676753,Daniel et Daniel Event Creation & Catering,43.6643837,-79.3683282,Bakery
1906,"St. James Town, Cabbagetown",43.667967,-79.3676753,The Beer Store,43.6664079,-79.368833,Beer Store
1907,"St. James Town, Cabbagetown",43.667967,-79.3676753,Tim Hortons,43.66716925802294,-79.36884865164751,Coffee Shop
1908,"St. James Town, Cabbagetown",43.667967,-79.3676753,Subway,43.66564329610601,-79.3683001523662,Sandwich Place
1909,"St. James Town, Cabbagetown",43.667967,-79.3676753,Pizza Pizza,43.667178738521734,-79.36966873777858,Pizza Place
1910,"St. James Town, Cabbagetown",43.667967,-79.3676753,Tim Hortons,43.665785871990316,-79.36828404664993,Coffee Shop
1911,"St. James Town, Cabbagetown",43.667967,-79.3676753,The Flying Beaver Pubaret,43.664828798875426,-79.36829203718695,Pub
1912,"St. James Town, Cabbagetown",43.667967,-79.3676753,China Gourmet,43.6641802410051,-79.36835925727236,Restaurant
1913,"St. James Town, Cabbagetown",43.667967,-79.3676753,Pizza Pizza,43.66809038080825,-79.37027389227195,Pizza Place
1914,"St. James Town, Cabbagetown",43.667967,-79.3676753,Shoppers Drug Mart,43.663998,-79.36783,Pharmacy
1915,"St. James Town, Cabbagetown",43.667967,-79.3676753,Ambal Trading,43.66753798027583,-79.36934978648982,Market
1916,"St. James Town, Cabbagetown",43.667967,-79.3676753,Matt's No Frills,43.663515,-79.367166,Grocery Store
1917,"St. James Town, Cabbagetown",43.667967,-79.3676753,D&W Fruits And Flowers,43.66781688757667,-79.37306400833606,Flower Shop
1918,"St. James Town, Cabbagetown",43.667967,-79.3676753,Beckers,43.66745509366002,-79.3732981061779,Convenience Store
1919,"First Canadian Place, Underground city",43.6484292,-79.3822802,Canoe,43.647452066183476,-79.38132001815676,Restaurant
1920,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Keg Steakhouse + Bar - York Street,43.64998659318569,-79.38410336664538,Restaurant
1921,"First Canadian Place, Underground city",43.6484292,-79.3822802,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
1922,"First Canadian Place, Underground city",43.6484292,-79.3822802,Maman,43.64830873804684,-79.38225333898805,Café
1923,"First Canadian Place, Underground city",43.6484292,-79.3822802,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Restaurant
1924,"First Canadian Place, Underground city",43.6484292,-79.3822802,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym
1925,"First Canadian Place, Underground city",43.6484292,-79.3822802,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
1926,"First Canadian Place, Underground city",43.6484292,-79.3822802,Cactus Club Cafe,43.6495520142626,-79.38167072512041,Restaurant
1927,"First Canadian Place, Underground city",43.6484292,-79.3822802,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
1928,"First Canadian Place, Underground city",43.6484292,-79.3822802,Pizzeria Libretto,43.64833354686235,-79.38511050184168,Pizza Place
1929,"First Canadian Place, Underground city",43.6484292,-79.3822802,Bymark,43.647217284018005,-79.38125188166379,Restaurant
1930,"First Canadian Place, Underground city",43.6484292,-79.3822802,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
1931,"First Canadian Place, Underground city",43.6484292,-79.3822802,King Taps,43.648475974183,-79.38205778358744,Gastropub
1932,"First Canadian Place, Underground city",43.6484292,-79.3822802,Cafe Landwer,43.64875349932059,-79.3853673607289,Café
1933,"First Canadian Place, Underground city",43.6484292,-79.3822802,Sam James Coffee Bar (SJCB),43.64788137014028,-79.38433152836829,Café
1934,"First Canadian Place, Underground city",43.6484292,-79.3822802,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Restaurant
1935,"First Canadian Place, Underground city",43.6484292,-79.3822802,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
1936,"First Canadian Place, Underground city",43.6484292,-79.3822802,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
1937,"First Canadian Place, Underground city",43.6484292,-79.3822802,Soho House Toronto,43.64873430659662,-79.38654117564838,Speakeasy
1938,"First Canadian Place, Underground city",43.6484292,-79.3822802,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Restaurant
1939,"First Canadian Place, Underground city",43.6484292,-79.3822802,Ki Modern Japanese + Bar,43.647223,-79.3793738,Restaurant
1940,"First Canadian Place, Underground city",43.6484292,-79.3822802,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
1941,"First Canadian Place, Underground city",43.6484292,-79.3822802,Rosalinda,43.650252483069295,-79.38515575620075,Restaurant
1942,"First Canadian Place, Underground city",43.6484292,-79.3822802,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Restaurant
1943,"First Canadian Place, Underground city",43.6484292,-79.3822802,The Fairmont Royal York,43.64544914616651,-79.3815076529019,Hotel
1944,"First Canadian Place, Underground city",43.6484292,-79.3822802,Shangri-La Toronto,43.64912919417502,-79.3865566853963,Hotel
1945,"First Canadian Place, Underground city",43.6484292,-79.3822802,Starbucks,43.646731,-79.383951,Coffee Shop
1946,"First Canadian Place, Underground city",43.6484292,-79.3822802,Dineen Coffee,43.650497,-79.378765,Café
1947,"First Canadian Place, Underground city",43.6484292,-79.3822802,DAVIDsTEA,43.650546552943766,-79.38338493349875,Tea Room
1948,"First Canadian Place, Underground city",43.6484292,-79.3822802,Roy Thomson Hall,43.6465886970634,-79.38597899374354,Concert Hall
1949,"First Canadian Place, Underground city",43.6484292,-79.3822802,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
1950,"First Canadian Place, Underground city",43.6484292,-79.3822802,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
1951,"First Canadian Place, Underground city",43.6484292,-79.3822802,Bosk at Shangri-La,43.649022736761516,-79.38582635521233,Restaurant
1952,"First Canadian Place, Underground city",43.6484292,-79.3822802,Bulldog On The Block,43.65065218852629,-79.38414092873634,Coffee Shop
1953,"First Canadian Place, Underground city",43.6484292,-79.3822802,Four Seasons Centre for the Performing Arts,43.650592,-79.385806,Concert Hall
